ISO_N3_EH,SOVEREIGNT,num,totalanimaldens_15,totalanimaldens_20,totalanimalvol_20,totalcalories_20,totalfats_20,totalprt_20,animal
116,Cambodia,91,2170615.962510824,2171025.9999999986,107031.58180000007,348922956668.00024,33179790358.000023,11773473998.000008,pigmeat
764,Thailand,92,7602373.78338351,11870965.000000015,891509.4714999993,2906320877089.9976,276367936164.99976,98066041864.99991,pigmeat
418,Laos,93,3150933.1667847633,3477621.999999998,98068.94039999986,319704745703.9995,30401371523.999954,10787583443.999985,pigmeat
104,Myanmar,94,15005731.41801411,4330219.999999995,284928.47600000055,928866831760.0017,88327827560.00017,31342132360.000057,pigmeat
704,Vietnam,95,27255557.81801939,44146027.999999925,2467762.965199998,8044907266551.994,765006519211.9994,271453926171.9998,pigmeat
408,North Korea,96,2406173.580947876,2169437.999999997,108471.89999999997,353618393999.99994,33626288999.999992,11931908999.999998,pigmeat
410,South Korea,97,9452107.993064404,18329952.000000022,1402241.3280000007,4571306729280.003,434694811680.00024,154246546080.0001,pigmeat
496,Mongolia,98,36089.889132823504,6894.999999999971,286.142500000001,932824550.0000033,88704175.00000031,31475675.00000011,pigmeat
356,India,99,9764958.16335575,9436772.000000013,330287.0199999985,1076735685199.9952,102388976199.99954,36331572199.99984,pigmeat
050,Bangladesh,100,0,0,0,0,0,0,pigmeat
064,Bhutan,101,15371.67505232885,20718,878.4432,2863724832,272317392,96628752,pigmeat
524,Nepal,102,1209885.0634070341,763943.0000000001,29488.1998,96131531348,9141341938,3243701978,pigmeat
586,Pakistan,103,0,0,0,0,0,0,pigmeat
004,Afghanistan,104,0,0,0,0,0,0,pigmeat
762,Tajikistan,105,3246.344648301718,104.99999999999996,4.147500000000001,13520850.000000002,1285725.0000000002,456225.00000000006,pigmeat
417,Kyrgyzstan,106,50284.17813675292,160202.99999999965,13040.52419999999,42512108891.99997,4042562501.999997,1434457661.999999,pigmeat
795,Turkmenistan,107,8919.221024462022,3880.000000000002,213.78800000000038,696948880.0000012,66274280.00000012,23516680.00000004,pigmeat
364,Iran,108,29.12112369388342,0,0,0,0,0,pigmeat
760,Syria,109,0,0,0,0,0,0,pigmeat
051,Armenia,110,125527.83232949674,188430.99999999968,16205.065999999997,52828515159.99999,5023570459.999999,1782557259.9999998,pigmeat
752,Sweden,111,1324102.280735469,2635910.000000002,247775.53999999978,807748260399.9993,76810417399.99992,27255309399.999973,pigmeat
112,Belarus,112,3222807.2256731987,4935845.999999995,399309.9414000008,1301750408964.0027,123786081834.00024,43924093554.00009,pigmeat
804,Ukraine,113,7328884.172038794,7796099.999999958,696971.3399999997,2272126568399.999,216061115399.9999,76666847399.99997,pigmeat
616,Poland,114,11603110.05324915,20983590.00000001,1985047.6140000012,6471255221640.004,615364760340.0004,218355237540.00012,pigmeat
040,Austria,115,2995642.9618554115,5068159.999999999,503268.2880000008,1640654618880.0027,156013169280.00027,55359511680.00009,pigmeat
348,Hungary,116,3054008.535536289,4768019.999999999,455822.7120000008,1485982041120.0027,141305040720.00027,50140498320.00009,pigmeat
498,Moldova,117,470547.9278640747,918784.9999999999,73594.67849999998,239918651909.9999,22814350334.999992,8095414634.999997,pigmeat
642,Romania,118,5109162.747384787,4176579.9999999963,388004.2819999992,1264893959319.9973,120281327419.99976,42680471019.99991,pigmeat
440,Lithuania,119,715335.1092397571,968279.9999999983,80367.23999999998,261997202399.9999,24913844399.999992,8840396399.999998,pigmeat
428,Latvia,120,359935.4705324173,443349.99999999977,37241.40000000001,121406964000.00002,11544834000.000002,4096554000.0000005,pigmeat
233,Estonia,121,347275.3784790039,559310.0000000002,45024.454999999994,146779723299.99997,13957581049.999998,4952690049.999999,pigmeat
